id,lokalitet,hovedlokalitet,kommune,fylke,lat,lon,count,observers
352261,Sula,,Frøya,Trøndelag,63.845323,8.452249,6045,103
349647,Titran,,Frøya,Trøndelag,63.669654,8.309003,4789,99
2114177,Bekkaskaget,Sistranda,Frøya,Trøndelag,63.726141,8.835128,1897,16
2115510,Midtsian,Sistranda,Frøya,Trøndelag,63.729072,8.832119,1652,11
1869951,Øvre Midtsian,Sistranda,Frøya,Trøndelag,63.728229,8.823846,1573,4
2142293,Myramarka,Sistranda,Frøya,Trøndelag,63.731966,8.812509,1536,18
3338395,Myratangen,Sistranda,Frøya,Trøndelag,63.734208,8.834527,1435,10
2780853,havet nord for Sula,Sula,Frøya,Trøndelag,63.864996,8.425308,1370,76
1087655,sjøen mellom Sistranda og Inntian,Sistranda,Frøya,Trøndelag,63.728097,8.852268,1272,18
2141991,Myra øst,Sistranda,Frøya,Trøndelag,63.734168,8.829442,1265,3
641998,Måøya,Mausundvær,Frøya,Trøndelag,63.863271,8.656543,1212,15
3338708,jorder mellom FKK-senter og Myratangen,Sistranda,Frøya,Trøndelag,63.732602,8.831356,1115,10
350922,Slettringen,Titran,Frøya,Trøndelag,63.666419,8.260099,1096,47
350924,Kjervågsund,Titran,Frøya,Trøndelag,63.687551,8.343256,1073,70
841476,Bakken,Ulvøya,Hitra,Trøndelag,63.677694,9.056671,1052,7
3338509,Rabbatangen,Sistranda,Frøya,Trøndelag,63.720868,8.841075,1050,11
3338506,Sistrandfjæra,Sistranda bedehus-Myratangen,Frøya,Trøndelag,63.732582,8.833538,1000,6
3338508,Sistrandfjæra v/FKK-senter,Sistranda,Frøya,Trøndelag,63.731226,8.832568,914,9
2404528,Hola,Sistranda,Frøya,Trøndelag,63.738974,8.833601,831,2
350923,Stabben,Titran,Frøya,Trøndelag,63.663601,8.311123,807,68
1789618,Grønnskaget,Sistranda,Frøya,Trøndelag,63.728058,8.828822,791,4
2074566,Rabbakaia,Sistranda,Frøya,Trøndelag,63.724121,8.839288,714,6
353341,Aunet,Valslagvågen,Hitra,Trøndelag,63.515505,9.238607,707,4
1355213,Ml. Heia og Slettringen,Titran,Frøya,Trøndelag,63.667801,8.278478,700,45
437946,Ørndalen,Sistranda,Frøya,Trøndelag,63.728654,8.817288,689,9
420832,Strandfjæra,Hitra,Hitra,Trøndelag,63.54074,9.151111,669,15
3338711,Sistranda gjestehavn,Sistranda,Frøya,Trøndelag,63.736418,8.836934,657,6
1900710,Yttersian,Sistranda,Frøya,Trøndelag,63.736196,8.82681,596,2
2191448,Øverveien,Sistranda,Frøya,Trøndelag,63.728046,8.820693,584,3
3338579,sjøen utenfor Bekkaskaget,Sistranda,Frøya,Trøndelag,63.726702,8.837895,563,6
791108,Ytterneset,Fillingsnes,Frøya,Trøndelag,63.668347,8.479135,542,6
2732742,Frøyfjorden ved Stabben,Titran,Frøya,Trøndelag,63.649809,8.330132,539,39
476073,Svenesset,Barmfjorden,Hitra,Trøndelag,63.611801,8.856338,523,4
1747116,Frøya herredshus,Sistranda,Frøya,Trøndelag,63.729875,8.824169,522,2
1809985,Innersian,Sistranda,Frøya,Trøndelag,63.731552,8.825903,513,2
443319,Lundeveien 9,Hammarvika,Frøya,Trøndelag,63.702761,8.812078,508,11
3338799,sjøen utenfor Sistrandfjæra nord,Sistranda,Frøya,Trøndelag,63.733202,8.836108,504,6
352452,Mausundvær,,Frøya,Trøndelag,63.864889,8.660469,481,34
350929,Daløya,,Frøya,Trøndelag,63.680374,8.392969,472,25
361717,Vikavatnet,Ulvøya,Hitra,Trøndelag,63.665602,9.062753,470,13
350921,Heia,Titran,Frøya,Trøndelag,63.667749,8.298089,468,35
352454,Smågevatnet,,Hitra,Trøndelag,63.606466,8.631633,444,33
352401,Uttian,,Frøya,Trøndelag,63.773549,8.869184,441,20
2137489,Sistranda skole,Sistranda,Frøya,Trøndelag,63.730714,8.827637,423,2
850536,Ulvøyveien 28,,Hitra,Trøndelag,63.664004,9.089666,407,4
792709,Stutvassdalen,,Frøya,Trøndelag,63.705205,8.700534,402,27
353352,Bogøyvær,,Frøya,Trøndelag,63.871343,8.553363,394,18
427711,Bustbergvatnet,,Frøya,Trøndelag,63.781956,8.787886,390,27
641994,Vassøya,Sula,Frøya,Trøndelag,63.839961,8.45974,376,32
355026,Ulvan,Ulvøya,Hitra,Trøndelag,63.673897,9.044193,360,5
666360,Nyjord,Titran,Frøya,Trøndelag,63.675025,8.325541,360,42
3338575,sjøen utenfor Midtsian,Sistranda,Frøya,Trøndelag,63.729497,8.835362,341,2
1168450,Kattvalen,Titran,Frøya,Trøndelag,63.668678,8.306964,339,80
641992,Følingen,Sula,Frøya,Trøndelag,63.849223,8.469981,339,31
2152161,Kreklingveien,Sistranda,Frøya,Trøndelag,63.725151,8.828876,326,2
3338791,Rabbatangen sør,Sistranda,Frøya,Trøndelag,63.718211,8.842028,321,3
2141990,Skardaveien,Sistranda,Frøya,Trøndelag,63.732801,8.827484,317,6
354765,Kya,,Frøya,Trøndelag,63.772024,8.306012,303,27
398050,Grindskarvatnet,Ulvøya,Hitra,Trøndelag,63.671228,9.051694,297,8
2141682,Sistranda sentrum,Sistranda,Frøya,Trøndelag,63.729262,8.828032,283,3
3338778,sjøen utenfor Rabbatangen,Sistranda,Frøya,Trøndelag,63.721914,8.84342,268,4
439470,Ervikvatnet,Ervika (Frøya),Frøya,Trøndelag,63.742674,8.81515,262,11
2141988,Lærarbyen,Sistranda,Frøya,Trøndelag,63.727079,8.829164,252,3
1087582,Bustbergvannet,Strømøya,Frøya,Trøndelag,63.781507,8.787563,240,3
2141986,dyrket mark v/Myran,Sistranda,Frøya,Trøndelag,63.725517,8.831993,239,3
2142969,Nordfrøyveien 330-336,Sistranda,Frøya,Trøndelag,63.724367,8.833925,236,2
352394,Sistranda,,Frøya,Trøndelag,63.727624,8.832407,235,36
1872308,myr S av Myramarka,Sistranda,Frøya,Trøndelag,63.730582,8.815096,231,2
364990,Frøya renovasjonsanlegg,Høgset,Frøya,Trøndelag,63.694924,8.433591,226,12
3338786,dyrket mark,Siholmen sør,Frøya,Trøndelag,63.736176,8.834293,222,3
1862457,Myran,Sistranda,Frøya,Trøndelag,63.724017,8.830089,221,2
2140311,havn v/Guri Kunna,Sistranda,Frøya,Trøndelag,63.730785,8.834778,217,3
398052,Kjevikan,Ulvøya,Hitra,Trøndelag,63.667522,9.053123,208,5
693421,Sørfrøyveien 1555,Nordskaget,Frøya,Trøndelag,63.701532,8.567152,207,8
1654920,Litlvatnet,Sistranda,Frøya,Trøndelag,63.730403,8.803355,206,6
352424,Litle Hammarvatnet,,Frøya,Trøndelag,63.707513,8.82098,205,13
641987,Lomsøya,Sula,Frøya,Trøndelag,63.850407,8.4987,203,31
379544,Bekkamyran,Bekken,Frøya,Trøndelag,63.676893,8.575902,193,11
2425210,Ytter Holmbukta,Sistranda,Frøya,Trøndelag,63.738414,8.837644,193,6
2152095,Rabben,Sistranda,Frøya,Trøndelag,63.721063,8.837823,193,2
352397,Ervika (Frøya),,Frøya,Trøndelag,63.74875,8.832649,189,34
3131452,fjære ved Saltnesvågen,Uttian,Frøya,Trøndelag,63.766974,8.861611,188,18
1845365,Nordfrøyveien 603,Ervika (Frøya),Frøya,Trøndelag,63.747173,8.836045,187,12
423266,Strandskjæra,,Hitra,Trøndelag,63.532874,9.167721,186,7
2431632,Ervikveien,Ervika (Frøya),Frøya,Trøndelag,63.746446,8.828445,186,13
452279,Gunnarvassdalen,Titran,Frøya,Trøndelag,63.671168,8.347703,181,39
352367,Kvisten,,Frøya,Trøndelag,63.696154,8.45436,180,23
2398790,Hammarvasskogen,,Frøya,Trøndelag,63.725473,8.808107,178,4
352396,Siholmen,Sistranda,Frøya,Trøndelag,63.737253,8.838614,171,9
2269484,Vikaskaget,Ervika (Frøya),Frøya,Trøndelag,63.742289,8.837383,169,4
642004,Store Aursøy,Mausundvær,Frøya,Trøndelag,63.876244,8.635469,165,4
793020,Myra,Sandvika (Frøya),Frøya,Trøndelag,63.752676,8.693931,163,21
1660868,Litlklingertjønna,Neset (Frøya),Frøya,Trøndelag,63.764317,8.798639,161,3
2269483,Fredagsvika,Ervika (Frøya),Frøya,Trøndelag,63.744153,8.837976,160,7
2448968,dyrket mark v/Kongensberget,Ervika (Frøya),Frøya,Trøndelag,63.746632,8.820351,160,4
1857115,Skjøttholmen,Sula,Frøya,Trøndelag,63.843692,8.445763,157,26
666359,Stortjønna,Titran,Frøya,Trøndelag,63.670602,8.32131,149,43
452707,Øra,Straum (Hitra),Hitra,Trøndelag,63.560802,8.748504,145,17
442676,Innersia vest,Titran,Frøya,Trøndelag,63.667654,8.306838,144,60
2430754,Kolskjæra,Sistranda,Frøya,Trøndelag,63.739674,8.855502,142,2
1473356,Fillingsneset,Frøya,Frøya,Trøndelag,63.667435,8.540571,137,2
659893,Mekanikerhagen,Titran,Frøya,Trøndelag,63.671204,8.328524,136,32
3339539,Sørøyvalen,Uttian,Frøya,Trøndelag,63.768586,8.837042,135,15
946849,vann S for veien ved Veisan,Kvisten,Frøya,Trøndelag,63.691373,8.463657,130,21
2155275,dyrket mark v/Ervika,Ervika (Frøya),Frøya,Trøndelag,63.746926,8.830745,129,9
1938081,myr N av Myramarka,Sistranda,Frøya,Trøndelag,63.735906,8.812554,129,2
646072,Dammen,Steinvika,Hitra,Trøndelag,63.64147,8.989872,126,13
1168457,Holmskogen,Titran,Frøya,Trøndelag,63.67216,8.306892,122,29
2155167,beite langs Ervikvatnet,Ervika (Frøya),Frøya,Trøndelag,63.743867,8.82328,121,5
3338793,sjøen utenfor Rabbatangen sør,Sistranda,Frøya,Trøndelag,63.716775,8.843824,120,4
3338715,dyrket mark v/Langrumpa,Uttian,Frøya,Trøndelag,63.768411,8.868914,111,9
364992,Kvisten lykt,Kvisten,Frøya,Trøndelag,63.703661,8.442322,111,4
352428,Skarpnesvatnet,,Frøya,Trøndelag,63.681426,8.645692,109,23
642008,Lille Aursøy,Mausundvær,Frøya,Trøndelag,63.868977,8.635388,109,6
827820,kulturmark ved Smågevatnet,Smågevatnet,Hitra,Trøndelag,63.604805,8.624941,107,16
362417,Skolen,Titran,Frøya,Trøndelag,63.669921,8.319738,106,41
352377,Håvika,,Frøya,Trøndelag,63.66853,8.361186,105,27
2430334,Ervika øst,Ervika (Frøya),Frøya,Trøndelag,63.746477,8.833826,104,8
426756,Neverlivatnet,,Hitra,Trøndelag,63.562606,9.045918,103,25
641997,Gårdsøya,Mausundvær,Frøya,Trøndelag,63.870021,8.671878,103,13
3339549,Meliaunskjæret,Uttian,Frøya,Trøndelag,63.771889,8.851945,102,11
1894066,Korsheiveien øst,Daløya,Frøya,Trøndelag,63.680079,8.391271,102,3
2431620,Fredagsvik  sør,Ervika (Frøya),Frøya,Trøndelag,63.743239,8.832559,100,3
662857,Skybuvatnet,Titran,Frøya,Trøndelag,63.673742,8.313333,100,23
2138777,Havheim,Sistranda,Frøya,Trøndelag,63.722518,8.836224,99,2
3337653,FKK-senter,Sistranda,Frøya,Trøndelag,63.730908,8.830772,99,5
437247,Esnesbulandet,Titran,Frøya,Trøndelag,63.669387,8.319657,96,40
379542,Vikan sør,Strømøya,Frøya,Trøndelag,63.792245,8.782721,96,9
662844,Valmovatnet,Titran,Frøya,Trøndelag,63.683146,8.330635,94,26
356947,Malmmyran,,Frøya,Trøndelag,63.696791,8.482037,94,28
401560,Leirvågen,Fillan,Hitra,Trøndelag,63.592954,8.973271,94,15
436755,Sørøyan,Uttian,Frøya,Trøndelag,63.767852,8.839503,93,16
355047,Melandsjø,,Hitra,Trøndelag,63.628325,8.731768,92,9
3338796,Starrberget,Sistranda,Frøya,Trøndelag,63.715311,8.84209,89,3
2158799,Frøya renovasjon,Kvisten,Frøya,Trøndelag,63.696162,8.431668,88,2
1845731,sjøområdene sør for Hammarvika,Hammarvika,Frøya,Trøndelag,63.69453,8.837006,88,6
2447789,Seterdalen,,Frøya,Trøndelag,63.743962,8.676091,88,6
355054,Straum (Hitra),,Hitra,Trøndelag,63.56319,8.75331,87,11
2155172,vest for Fredagsvika,Ervika (Frøya),Frøya,Trøndelag,63.744248,8.827843,87,5
874921,FFK-senter,Sistranda,Frøya,Trøndelag,63.73098,8.831167,86,28
2269482,Tuvneset,Ervika (Frøya),Frøya,Trøndelag,63.745448,8.839566,86,5
2144840,Strømøybotnen,,Frøya,Trøndelag,63.779043,8.783278,85,14
643190,Svantjønna,Nabeita,Frøya,Trøndelag,63.697189,8.78414,85,15
724113,Vikanveien 22,Fillan,Hitra,Trøndelag,63.600272,8.983512,85,21
355043,Knutshaug,Dolmøya,Hitra,Trøndelag,63.659321,8.84112,84,5
2385622,Frøyhavet nord for Kjervågsund,Titran,Frøya,Trøndelag,63.709642,8.324912,84,22
636569,Titran Canning,Titran,Frøya,Trøndelag,63.668889,8.300775,81,39
355063,Kvenvær,,Hitra,Trøndelag,63.535661,8.40435,81,7
355024,Fjellvær,Fjellværsøya,Hitra,Trøndelag,63.633141,9.143224,81,5
2444559,Ø av sti langs Ervikvatnet,Ervika (Frøya),Frøya,Trøndelag,63.740556,8.823693,81,4
514435,Fausland,Barmfjorden,Hitra,Trøndelag,63.608231,8.848522,80,3
437243,Innersia,Titran,Frøya,Trøndelag,63.668168,8.307997,79,38
662831,Klevatnet,Bustvika,Frøya,Trøndelag,63.673961,8.37723,79,30
436421,Ellingsundet,Uttian,Frøya,Trøndelag,63.76564,8.826855,78,14
641989,Smaløya,Sula,Frøya,Trøndelag,63.850946,8.485441,78,13
704702,Sørfrøyveien 1563,Nordskaget,Frøya,Trøndelag,63.702264,8.567089,78,9
3339580,Nordhaug,Kvisten,Frøya,Trøndelag,63.699016,8.451674,77,3
355023,Knarrlagsund,Ulvøya,Hitra,Trøndelag,63.66431,9.087726,76,8
352410,Grasdalsvatnet,Stutvassdalen,Frøya,Trøndelag,63.704469,8.702663,76,11
662850,Lundskogen,Titran,Frøya,Trøndelag,63.675782,8.312327,76,37
2137596,Moltstien,Sistranda,Frøya,Trøndelag,63.725751,8.827708,75,2
3339541,sund mellom Litlsørøya og Sørøya,Uttian,Frøya,Trøndelag,63.763583,8.830574,73,13
356962,Leirvika,Kvaløya,Frøya,Trøndelag,63.76373,8.676064,73,20
1942736,myr v/Litlhammarvatnet,Litle Hammarvatnet,Frøya,Trøndelag,63.707278,8.824618,73,6
662837,Langbergvatnet,Titran,Frøya,Trøndelag,63.670885,8.351997,72,23
689552,kulturmark,Malmmyran,Frøya,Trøndelag,63.698459,8.48121,72,15
351720,Bustvika,,Frøya,Trøndelag,63.675837,8.385099,70,25
2136429,Sistranda kystbarnehage,Sistranda,Frøya,Trøndelag,63.727942,8.833134,70,2
2144044,Storholmbukta,,Frøya,Trøndelag,63.790229,8.742521,70,9
1954762,Korsan,Daløya,Frøya,Trøndelag,63.683608,8.39278,70,3
642103,Inntian,,Frøya,Trøndelag,63.731978,8.897256,69,5
440395,Mastadsvaet,Fjellværsøya,Hitra,Trøndelag,63.655099,9.032327,68,8
398048,Bekkvika,Fjellværsøya,Hitra,Trøndelag,63.656184,9.114127,68,2
659891,Kirkegården,Titran,Frøya,Trøndelag,63.673467,8.323924,68,24
3339560,Saltnesvågen,Uttian,Frøya,Trøndelag,63.765155,8.851963,67,11
2158800,Ø av veg til Frøya renovasjon,Kvisten,Frøya,Trøndelag,63.691835,8.437462,67,5
3339573,Kvistmyra vest,Kvisten,Frøya,Trøndelag,63.695434,8.451503,67,10
2074564,Flatvalsundet,Flatval,Frøya,Trøndelag,63.687045,8.757775,66,6
643198,Sveabakken gravsted,Nordskaget,Frøya,Trøndelag,63.693212,8.570736,66,5
372624,Hellesvika,,Frøya,Trøndelag,63.780019,8.810245,66,15
371445,Øverskarsvågen,Skardsvågen,Frøya,Trøndelag,63.6916,8.689826,65,19
355081,Strand,,Hitra,Trøndelag,63.543258,9.152755,65,9
444823,Kjerkvaler v/Sletta kirke,Svellingen,Frøya,Trøndelag,63.795323,8.804631,64,12
1896753,kulturmark v/Pilbakkan,Uttian,Frøya,Trøndelag,63.7716,8.868097,64,8
642923,Blåskogsvatnet,,Hitra,Trøndelag,63.573874,8.901289,63,3
797055,gamle renovasjonsveien,Høgset,Frøya,Trøndelag,63.693399,8.434731,63,4
2290250,Fjølværet,,Frøya,Trøndelag,63.817037,8.617053,62,18
2448976,dyrket mark Ø av Storvika,Ervika (Frøya),Frøya,Trøndelag,63.741212,8.826523,62,5
1168448,Pilehagen,Titran,Frøya,Trøndelag,63.669467,8.311357,62,27
353339,Steinsvatnet,Nordskaget,Frøya,Trøndelag,63.697707,8.578156,61,12
1897303,bukt Ø for Kalvholman,Uttian,Frøya,Trøndelag,63.77285,8.837428,61,9
1853659,kulturmark v/Leirvikveien,Kvaløya,Frøya,Trøndelag,63.764846,8.678911,61,11
1897302,bukt SV av Svansøya,Uttian,Frøya,Trøndelag,63.774212,8.842351,61,10
2152425,S av Nordhammarvika gravplass,Nordhammaren,Frøya,Trøndelag,63.709904,8.832218,60,3
2413878,sjøområdene N av Uttian,Uttian,Frøya,Trøndelag,63.783865,8.85685,60,2
435499,Bakkeli,Ervika (Frøya),Frøya,Trøndelag,63.748357,8.829801,60,7
2142184,dyrka mark v/Skjelsøyveien,Uttian,Frøya,Trøndelag,63.772243,8.840276,59,7
2154753,Nordhaug øvre,Kvisten,Frøya,Trøndelag,63.69777,8.452204,59,10
356946,Veisan syd,Kvisten,Frøya,Trøndelag,63.692675,8.464241,59,16
384555,Fergeleiet,Norddyrøya,Frøya,Trøndelag,63.799123,8.681615,59,16
2126857,Nordskagsvaet,Nordskaget,Frøya,Trøndelag,63.712065,8.560343,59,7
1930531,Rabbaheia,Sistranda,Frøya,Trøndelag,63.71432,8.835811,59,3
1117419,Toppen,Sistranda,Frøya,Trøndelag,63.735941,8.81957,59,2
2290251,Sulfjorden,,Frøya,Trøndelag,63.829543,8.55348,58,25
359053,Gauklivatnet,,Hitra,Trøndelag,63.549288,9.054542,58,21
355036,Fillan,,Hitra,Trøndelag,63.602149,8.976299,57,18
2430748,Nordfrøyveien 465,Sistranda,Frøya,Trøndelag,63.735762,8.833323,56,6
747043,Vågsenden (land),Titran,Frøya,Trøndelag,63.681258,8.342223,56,22
1894010,Vollavatnet,Kvernøya,Frøya,Trøndelag,63.776014,8.694866,56,13
3339567,Nordstaulvika,Uttian,Frøya,Trøndelag,63.779237,8.877044,55,3
3339572,Kvistmyra,Kvisten,Frøya,Trøndelag,63.694594,8.458276,55,15
2517168,Vavika øst,Neset (Frøya),Frøya,Trøndelag,63.76427,8.809724,55,11
2448982,N av Rognlauvholmen,Ervika (Frøya),Frøya,Trøndelag,63.745528,8.814207,54,2
2425211,Siholmen-Vikaskaget,Sistranda,Frøya,Trøndelag,63.739825,8.837006,54,2
1894039,dyrket mark V av Innersetra,Kvaløya,Frøya,Trøndelag,63.775363,8.701477,54,8
1168458,Hamburglandet,Titran,Frøya,Trøndelag,63.671116,8.305203,54,25
2448980,høyde S av Storvika,Ervika (Frøya),Frøya,Trøndelag,63.741872,8.821555,53,4
2448587,myr S av Ervikvatnet,Ervika (Frøya),Frøya,Trøndelag,63.738418,8.809895,53,3
2501808,skog v/Krokskardveien,Ervika (Frøya),Frøya,Trøndelag,63.748063,8.825948,53,2
1897296,Gåsvika,Uttian,Frøya,Trøndelag,63.76963,8.863201,51,8
426564,Småbåthavna,Sandstad,Hitra,Trøndelag,63.523292,9.107507,50,7
2126856,sund v/Hjertøyholmen,Nordskaget,Frøya,Trøndelag,63.715844,8.55489,50,7
420833,Åkervikdalen,Strand,Hitra,Trøndelag,63.546732,9.156537,50,2
435496,Einvika,Fjellværsøya,Hitra,Trøndelag,63.629235,9.119337,50,5
352398,Dyrvik,,Frøya,Trøndelag,63.757041,8.821267,49,26
437248,Draget,Titran,Frøya,Trøndelag,63.672192,8.295987,49,14
1094454,Barmfjorden utenfor Aunestrømmen,Barmfjorden,Hitra,Trøndelag,63.619589,8.853643,49,8
360427,sump ved hotellet,Kvernhusvik,Hitra,Trøndelag,63.635678,8.819327,49,30
2120587,holmer og skjær øst av Skagan,,Frøya,Trøndelag,63.797548,8.845782,48,2
642105,Sump Ø for Høgset,Høgset,Frøya,Trøndelag,63.691859,8.449302,48,18
2142186,sjøen øst av Hestøya,Uttian,Frøya,Trøndelag,63.76265,8.862177,47,8
3339550,Båthamna,Uttian,Frøya,Trøndelag,63.768495,8.853813,47,5
2155170,dyrket mark v/Staulan,Uttian,Frøya,Trøndelag,63.774307,8.869363,47,7
2413538,V av Kjerka,Ervika (Frøya),Frøya,Trøndelag,63.74604,8.836314,47,2
476667,Lunde,Hammarvika,Frøya,Trøndelag,63.703335,8.807263,47,8
362990,Krabbsundet,Ansnes,Hitra,Trøndelag,63.642631,9.004164,47,8
2159007,Nordhammarvika N av fylkesveg,Nordhammaren,Frøya,Trøndelag,63.708026,8.83043,47,3
384504,Sandstadsundet,Sandstad,Hitra,Trøndelag,63.51728,9.094014,46,3
2868311,Grindskardhaugen,Hammarvika,Frøya,Trøndelag,63.703235,8.811108,46,2
548315,Innervågen,Titran,Frøya,Trøndelag,63.668598,8.321624,46,18
2152160,Frøya helsehus,Sistranda,Frøya,Trøndelag,63.724268,8.831993,46,2
2142189,bukt sør av Saltneset,Uttian,Frøya,Trøndelag,63.765544,8.860712,45,8
2152424,Nordhammarvika gravplass,Nordhammaren,Frøya,Trøndelag,63.710672,8.833449,45,2
1896747,Staulosen,Uttian,Frøya,Trøndelag,63.775423,8.864665,45,4
1094421,Hestøya,Uttian,Frøya,Trøndelag,63.763158,8.857056,45,9
3339558,Storbåtbukta øst,Uttian,Frøya,Trøndelag,63.767534,8.843429,45,8
643205,Middagstjørna,,Frøya,Trøndelag,63.769507,8.774798,45,13
2448969,Vardhaugen,Ervika (Frøya),Frøya,Trøndelag,63.746756,8.825067,44,4
418230,Yttervågen,Titran,Frøya,Trøndelag,63.671547,8.322496,44,22
1887063,Botnviktjørna,Fjellværsøya,Hitra,Trøndelag,63.646363,9.134187,44,2
2144846,Gåsvika vest,Uttian,Frøya,Trøndelag,63.770929,8.858548,43,7
355057,Margrethes Minde,,Hitra,Trøndelag,63.596841,8.721572,43,9
1897295,Stabburshaugen,Uttian,Frøya,Trøndelag,63.767744,8.870297,43,8
428395,Ervikvatnet øst,Ervika (Frøya),Frøya,Trøndelag,63.745345,8.827232,43,11
354311,Helgebostadøya,,Hitra,Trøndelag,63.571263,8.548485,43,4
909214,Staulan,jorde ved krysset,Frøya,Trøndelag,63.790475,8.805538,43,13
1887054,kulturmark v/Korsvatnet,Fjellværsøya,Hitra,Trøndelag,63.65612,9.096421,43,2
1849337,Humlingsvær IBA,,Frøya,Trøndelag,63.758217,8.415633,43,7
646069,Litlvatnet,Jevika,Hitra,Trøndelag,63.630827,8.971618,42,4
646045,Børøysundet,Hestvika,Hitra,Trøndelag,63.572171,9.193457,42,9
2151418,Madsvågen øst,Dyrvik,Frøya,Trøndelag,63.763059,8.814341,42,11
352425,Hammarvatnet,,Frøya,Trøndelag,63.718951,8.804262,42,8
424688,Sætra,Hestvika,Hitra,Trøndelag,63.557026,9.196161,41,8
2120588,sjøområdene utenfor Husøyvalen,Uttian,Frøya,Trøndelag,63.76284,8.898981,41,2
2269488,Kjerka,Ervika (Frøya),Frøya,Trøndelag,63.746577,8.839395,41,2
437244,Yttersia,Titran,Frøya,Trøndelag,63.669296,8.305922,41,37
2228406,Purkholmen,Nordhammaren,Frøya,Trøndelag,63.698873,8.825013,41,3
2397064,Sørfrøyveien 291,Flatval,Frøya,Trøndelag,63.693252,8.76453,40,3
3169489,Tellesone 5,berget sørvest,Frøya,Trøndelag,63.766382,8.304413,40,8
352455,Sandstad,,Hitra,Trøndelag,63.522699,9.097445,40,20
2449457,Fredagsvika nord,Ervika (Frøya),Frøya,Trøndelag,63.745174,8.83273,40,6
2503589,V av Bremnestuva,Bremnesstuva,Frøya,Trøndelag,63.745174,8.665814,40,8
662833,Håvika kirkegård,Håvika,Frøya,Trøndelag,63.671148,8.359237,40,7
2501809,V av Erviksvingen,Ervika (Frøya),Frøya,Trøndelag,63.748862,8.825921,40,2
352379,Dalsvik,,Frøya,Trøndelag,63.671049,8.372775,39,14
689554,midtre vann,Malmmyran,Frøya,Trøndelag,63.695171,8.484184,39,10
2144847,Gåsvika sør,Uttian,Frøya,Trøndelag,63.768963,8.859563,39,5
2464128,Holmakeila,Titran,Frøya,Trøndelag,63.667235,8.301358,39,20
2154775,Hammarberget,Nordhammaren,Frøya,Trøndelag,63.70466,8.833925,39,2
434871,Aurebon,Fjellværsøya,Hitra,Trøndelag,63.655729,9.103276,38,4
356972,Setra,Norddyrøya,Frøya,Trøndelag,63.797021,8.684822,38,4
428314,Reksa,Fjellværsøya,Hitra,Trøndelag,63.645386,9.172634,38,4
1951728,myr v/varehandel,Litle Hammarvatnet,Frøya,Trøndelag,63.70735,8.816363,38,2
3339590,Storklingertjønna,Neset (Frøya),Frøya,Trøndelag,63.762638,8.789243,37,2
1857120,holmer vest for Sula,Sula,Frøya,Trøndelag,63.839759,8.421661,37,12
1094456,Barmfjorden utenfor Aunet,Barmfjorden,Hitra,Trøndelag,63.61434,8.851595,36,8
356964,Norddyrøya,,Frøya,Trøndelag,63.798437,8.699231,36,5
2144253,Fjellvær midtre,Fjellværsøya,Hitra,Trøndelag,63.634322,9.147365,36,2
1097368,Barman,,Hitra,Trøndelag,63.627874,8.854667,36,9
441254,Nordhammer gravplass,Sistranda,Frøya,Trøndelag,63.710191,8.834877,35,7
813486,kulturmark ved Badstuvik,Badstuvik,Hitra,Trøndelag,63.537958,9.127341,35,2
399056,Seterholmen,Norddyrøya,Frøya,Trøndelag,63.799746,8.681984,35,7
439565,Breivika,Sørdyrøya,Frøya,Trøndelag,63.79357,8.662841,35,6
635828,Sauefjøset,Titran,Frøya,Trøndelag,63.672013,8.309919,35,11
2448979,høyde Ø av Storvika,Ervika (Frøya),Frøya,Trøndelag,63.742782,8.826073,35,2
2139920,Jamnungsskjæra,,Frøya,Trøndelag,63.80824,8.644003,35,12
2027635,Skarsvågvatnet,Grubba,Frøya,Trøndelag,63.682959,8.658556,35,4
2144249,Fjellværvågen,Fjellværsøya,Hitra,Trøndelag,63.631218,9.134034,35,2
355666,Valslagvågen,,Hitra,Trøndelag,63.509523,9.250599,35,3
398008,Sørbotn,Fjellværsøya,Hitra,Trøndelag,63.647125,9.104219,34,2
379543,Fjære ved Stakstuvollan,Kvaløya,Frøya,Trøndelag,63.782035,8.72972,34,15
430373,Flatøysand,Flatval,Frøya,Trøndelag,63.691624,8.776343,34,3
2144478,Knarrlagsundet,Ulvøya,Hitra,Trøndelag,63.662832,9.0876,34,2
641999,Vassøya,Mausundvær,Frøya,Trøndelag,63.854263,8.6465,33,6
2158794,myr Ø av Nabeita oppvekstsenter,Nabeita,Frøya,Trøndelag,63.698742,8.796384,33,5
1020801,Merradalen,,Frøya,Trøndelag,63.698077,8.56514,33,2
366837,Aunvågen,Fillingsnes,Frøya,Trøndelag,63.666813,8.481138,33,7
448619,Norddolm,Dolmøya,Hitra,Trøndelag,63.652504,8.817737,32,4
2151395,dyrket mark v/Høgberget,Ervika (Frøya),Frøya,Trøndelag,63.747856,8.836656,32,3
424775,Ytter Børøyneset,Hestvika,Hitra,Trøndelag,63.577368,9.19255,32,4
1896743,Nordpilen,Uttian,Frøya,Trøndelag,63.772362,8.872741,32,3
2155180,beiteareal v/Klubben,Klubben,Frøya,Trøndelag,63.755997,8.702735,32,8
355073,Øverdalsvatnet,,Hitra,Trøndelag,63.586369,8.837275,32,6
1951725,Nordhammarvika A1,Sistranda,Frøya,Trøndelag,63.716536,8.841524,32,2
