latS,lonW,latin,count
58,6,Stercorarius skua,2670
58,6,Phoenicurus ochruros,2619
58,6,Branta bernicla,2587
58,6,Acrocephalus scirpaceus,2531
58,6,Sterna paradisaea,2498
58,6,Tringa erythropus,2470
58,6,Plectrophenax nivalis,2404
58,6,Spatula clypeata,2340
58,6,Locustella naevia,2271
58,6,Calidris maritima,2268
58,6,Coturnix coturnix,2191
58,6,Lymnocryptes minimus,2043
58,6,Calidris ferruginea,1971
58,6,Eremophila alpestris,1907
58,6,Carpodacus erythrinus,1899
58,6,Hippolais icterina,1873
58,6,Spatula querquedula,1843
58,6,Loxia pytyopsittacus,1785
58,6,Aquila chrysaetos,1784
58,6,Mareca strepera,1776
58,6,Panurus biarmicus,1703
58,6,Anser fabalis,1690
58,6,Gallinula chloropus,1617
58,6,Calcarius lapponicus,1607
58,6,Tetrao urogallus,1463
58,6,Gavia adamsii,1395
58,6,Luscinia svecica,1385
58,6,Nucifraga caryocatactes,1384
58,6,Stercorarius parasiticus,1346
58,6,Limosa limosa,1303
58,6,Asio flammeus,1292
58,6,Larus hyperboreus,1254
58,6,Surnia ulula,1199
58,6,Charadrius morinellus,1173
58,6,Charadrius dubius,1162
58,6,Larus glaucoides,1077
58,6,Thalasseus sandvicensis,1061
58,6,Ardea alba,1058
58,6,Loxia leucoptera,1029
58,6,Pernis apivorus,990
58,6,Lullula arborea,926
58,6,Porzana porzana,914
58,6,Circus macrourus,910
58,6,Lagopus lagopus,908
58,6,Glaucidium passerinum,885
58,6,Falco rusticolus,876
58,6,Anser serrirostris,845
58,6,Calidris temminckii,817
58,6,Phylloscopus inornatus,809
58,6,Anthus richardi,809
58,6,Falco subbuteo,781
58,6,Milvus milvus,751
58,6,Fratercula arctica,731
58,6,Crex crex,711
58,6,Caprimulgus europaeus,706
58,6,Alcedo atthis,705
58,6,Aix galericulata,678
58,6,Egretta garzetta,640
58,6,Melanitta perspicillata,600
58,6,Hydrocoloeus minutus,599
58,6,Aythya collaris,570
58,6,Asio otus,540
58,6,Pastor roseus,522
58,6,Pinicola enucleator,517
58,6,Streptopelia turtur,504
58,6,Cygnus columbianus,491
58,6,Milvus migrans,471
58,6,Sylvia nisoria,469
58,6,Aegolius funereus,459
58,6,Larus smithsonianus,448
58,6,Stercorarius pomarinus,444
58,6,Larus cachinnans,428
58,6,Puffinus puffinus,428
58,6,Anthus cervinus,381
58,6,Emberiza calandra,350
58,6,Calandrella brachydactyla,343
58,6,Lagopus muta,341
58,6,Motacilla citreola,317
58,6,Emberiza pusilla,312
58,6,Gavia pacifica,305
58,6,Locustella luscinioides,303
58,6,Anser indicus,300
58,6,Ciconia ciconia,282
58,6,Circus pygargus,275
58,6,Ichthyaetus melanocephalus,270
58,6,Hydrobates pelagicus,258
58,6,Anthus spinoletta,245
58,6,Picoides tridactylus,238
58,6,Saxicola maurus,236
58,6,Puffinus griseus,234
58,6,Larus delawarensis,233
58,6,Regulus ignicapilla,231
58,6,Falco vespertinus,227
58,6,Calidris melanotos,219
58,6,Bubulcus ibis,212
58,6,Acrocephalus dumetorum,212
58,6,Emberiza leucocephalos,207
58,6,Podiceps nigricollis,192
58,6,Emberiza hortulana,178
58,6,Luscinia luscinia,173
58,6,Burhinus oedicnemus,167
58,6,Gallinago media,157
58,6,Merops apiaster,156
58,6,Lanius senator,154
58,6,Phasianus colchicus,142
58,6,Acrocephalus arundinaceus,140
58,6,Phalaropus lobatus,140
58,6,Acanthis hornemanni,137
58,6,Oenanthe deserti,135
58,6,Coracias garrulus,130
58,6,Streptopelia orientalis,130
58,6,Upupa epops,130
58,6,Ardeola ralloides,128
58,6,Calidris falcinellus,128
58,6,Polysticta stelleri,127
58,6,Botaurus stellaris,121
58,6,Mareca americana,120
58,6,Chlidonias niger,118
58,6,Somateria spectabilis,114
58,6,Bubo bubo,111
58,6,Serinus serinus,93
58,6,Plegadis falcinellus,84
58,6,Larus michahellis,81
58,6,Ficedula parva,80
58,6,Turdus atrogularis,78
58,6,Anthus campestris,77
58,6,Anas carolinensis,75
58,6,Motacilla tschutschensis,72
58,6,Lanius minor,71
58,6,Phalaropus fulicarius,68
58,6,Recurvirostra avosetta,67
58,6,Ardea purpurea,67
58,6,Stercorarius longicaudus,67
58,6,Prunella atrogularis,67
58,6,Phylloscopus proregulus,65
58,6,Acrocephalus paludicola,62
58,6,Oenanthe pleschanka,62
58,6,Pluvialis fulva,61
58,6,Alopochen aegyptiaca,61
58,6,Sternula albifrons,61
58,6,Emberiza spodocephala,59
58,6,Locustella fluviatilis,59
58,6,Tringa stagnatilis,58
58,6,Actitis macularius,54
58,6,Leucophaeus pipixcan,53
58,6,Chroicocephalus philadelphia,53
58,6,Aythya affinis,52
58,6,Phylloscopus trochiloides,50
58,6,Anser caerulescens,50
58,6,Lanius nubicus,47
58,6,Anthus godlewskii,46
58,6,Pluvialis dominica,44
58,6,Lanius cristatus,43
58,6,Calidris fuscicollis,42
58,6,Phylloscopus fuscatus,39
58,6,Charadrius alexandrinus,38
58,6,Acrocephalus agricola,38
58,6,Anser erythropus,37
58,6,Ciconia nigra,36
58,6,Iduna caligata,34
58,6,Anthus rubescens,33
58,6,Emberiza rustica,33
58,6,Tringa flavipes,31
58,6,Calidris pusilla,31
58,6,Strix nebulosa,31
58,6,Chlidonias leucopterus,30
58,6,Tadorna ferruginea,30
58,6,Calidris bairdii,29
58,6,Oriolus oriolus,29
58,6,Emberiza caesia,29
58,6,Emberiza buchanani,29
58,6,Charadrius leschenaultii,28
58,6,Calidris subruficollis,28
58,6,Neophron percnopterus,27
58,6,Platalea leucorodia,27
58,6,Anthus hodgsoni,27
58,6,Vanellus leucurus,27
58,6,Leucophaeus atricilla,27
58,6,Oenanthe isabellina,26
58,6,Luscinia megarhynchos,26
58,6,Hydroprogne caspia,25
58,6,Puffinus mauretanicus,25
58,6,Nycticorax nycticorax,24
58,6,Xenus cinereus,22
58,6,Turdus eunomus,22
58,6,Curruca iberiae,21
58,6,Tarsiger cyanurus,21
58,6,Oxyura jamaicensis,20
58,6,Emberiza melanocephala,20
58,6,Xema sabini,19
58,6,Passerculus sandwichensis,19
58,6,Cairina moschata,19
58,6,Gypaetus barbatus,18
58,6,Apus pallidus,18
58,6,Branta hutchinsii,17
58,6,Uria lomvia,16
58,6,Oceanodroma leucorhoa,16
58,6,Anser rossii,16
58,6,Branta ruficollis,16
58,6,Curruca melanocephala,16
58,6,Lanius isabellinus,15
58,6,Curruca cantillans,15
58,6,Calidris acuminata,14
58,6,Pelecanus onocrotalus,13
58,6,Gelochelidon nilotica,13
58,6,Phoenicopterus roseus,13
58,6,Ficedula albicollis,13
58,6,Limnodromus scolopaceus,12
58,6,Melanocorypha calandra,12
58,6,Syrrhaptes paradoxus,11
58,6,Tyto alba,11
58,6,Lanius phoenicuroides,10
58,6,Calidris himantopus,10
58,6,Phylloscopus borealis,9
58,6,Emberiza aureola,8
58,6,Phylloscopus humei,8
58,6,Remiz pendulinus,7
58,6,Puffinus gravis,6
58,6,Cecropis daurica,6
58,6,Rhodostethia rosea,5
58,6,Anthus gustavi,5
58,6,Emberiza bruniceps,5
58,8,Corvus cornix,62384
58,8,Larus argentatus,60394
58,8,Parus major,58991
58,8,Turdus merula,58659
58,8,Somateria mollissima,56432
58,8,Cyanistes caeruleus,53849
58,8,Phalacrocorax carbo,52118
58,8,Larus marinus,51065
58,8,Erithacus rubecula,48540
58,8,Anas platyrhynchos,47551
58,8,Fringilla coelebs,46935
58,8,Larus canus,45977
58,8,Motacilla alba,45451
58,8,Chloris chloris,45069
58,8,Mergus serrator,45065
58,8,Columba palumbus,42716
58,8,Sturnus vulgaris,41957
58,8,Haematopus ostralegus,40549
58,8,Pica pica,40291
58,8,Bucephala clangula,40289
58,8,Cygnus olor,39369
58,8,Anser anser,38135
58,8,Hirundo rustica,34039
58,8,Anthus pratensis,30868
58,8,Spinus spinus,30265
58,8,Passer domesticus,30054
58,8,Emberiza citrinella,29704
58,8,Chroicocephalus ridibundus,29381
58,8,Phylloscopus trochilus,29008
58,8,Turdus pilaris,28515
58,8,Sylvia atricapilla,27212
58,8,Sitta europaea,27141
58,8,Alauda arvensis,26874
58,8,Passer montanus,26708
58,8,Troglodytes troglodytes,26473
58,8,Dendrocopos major,25688
58,8,Ardea cinerea,25437
58,8,Melanitta nigra,25411
58,8,Melanitta fusca,25305
58,8,Charadrius hiaticula,24996
58,8,Linaria cannabina,24837
58,8,Anthus petrosus,24630
58,8,Turdus philomelos,24425
58,8,Acanthis flammea,22947
58,8,Tadorna tadorna,22007
58,8,Larus fuscus,21762
58,8,Accipiter nisus,20854
58,8,Oenanthe oenanthe,20769
58,8,Regulus regulus,19693
58,8,Phylloscopus collybita,19565
58,8,Pyrrhula pyrrhula,18292
58,8,Emberiza schoeniclus,18201
58,8,Buteo buteo,18031
58,8,Vanellus vanellus,17839
58,8,Apus apus,17711
58,8,Carduelis carduelis,17664
58,8,Tringa totanus,17393
58,8,Phalacrocorax aristotelis,17202
58,8,Calidris alpina,17194
58,8,Turdus iliacus,16368
58,8,Fringilla montifringilla,16352
58,8,Sterna hirundo,16320
58,8,Prunella modularis,16315
58,8,Sylvia borin,16226
58,8,Delichon urbicum,16151
58,8,Actitis hypoleucos,15710
58,8,Corvus corax,15611
58,8,Sylvia curruca,15325
58,8,Numenius arquata,15109
58,8,Sylvia communis,13566
58,8,Gavia stellata,13440
58,8,Pluvialis apricaria,13317
58,8,Garrulus glandarius,12599
58,8,Anas crecca,12307
58,8,Mergus merganser,11736
58,8,Picus viridis,11725
58,8,Uria aalge,11535
58,8,Tringa nebularia,11429
58,8,Certhia familiaris,11342
58,8,Morus bassanus,11194
58,8,Coloeus monedula,10981
58,8,Anthus trivialis,10962
58,8,Ficedula hypoleuca,10959
58,8,Periparus ater,10013
58,8,Motacilla flava,9464
58,8,Lanius collurio,9135
58,8,Saxicola rubetra,9125
58,8,Clangula hyemalis,9090
58,8,Gallinago gallinago,8890
58,8,Alca torda,8741
58,8,Cepphus grylle,8532
58,8,Limosa lapponica,8380
58,8,Aythya fuligula,8195
58,8,Muscicapa striata,8194
58,8,Coccothraustes coccothraustes,8126
58,8,Branta leucopsis,8116
58,8,Dryocopus martius,8102
58,8,Loxia curvirostra,8072
58,8,Scolopax rusticola,7917
58,8,Falco peregrinus,7902
58,8,Cygnus cygnus,7456
58,8,Gavia arctica,7391
58,8,Motacilla cinerea,7255
58,8,Dryobates minor,7194
58,8,Mareca penelope,7044
58,8,Luscinia luscinia,6765
58,8,Accipiter gentilis,6751
58,8,Phoenicurus phoenicurus,6694
58,8,Falco tinnunculus,6578
58,8,Bombycilla garrulus,6394
58,8,Strix aluco,6235
58,8,Calidris pugnax,6212
58,8,Calidris canutus,6167
58,8,Linaria flavirostris,6152
58,8,Jynx torquilla,6039
58,8,Turdus viscivorus,5925
58,8,Pandion haliaetus,5895
58,8,Arenaria interpres,5883
58,8,Rissa tridactyla,5835
58,8,Pluvialis squatarola,5683
58,8,Numenius phaeopus,5661
58,8,Riparia riparia,5590
58,8,Haliaeetus albicilla,5355
58,8,Poecile montanus,5294
58,8,Cuculus canorus,5266
58,8,Anser brachyrhynchus,5048
58,8,Branta canadensis,4929
58,8,Podiceps grisegena,4857
58,8,Hippolais icterina,4768
58,8,Podiceps auritus,4699
58,8,Alle alle,4662
58,8,Tringa glareola,4610
58,8,Lophophanes cristatus,4596
58,8,Falco columbarius,4459
58,8,Columba oenas,4407
58,8,Phasianus colchicus,4070
58,8,Tringa ochropus,4066
58,8,Aythya marila,3691
58,8,Acrocephalus palustris,3669
58,8,Streptopelia decaocto,3618
58,8,Acrocephalus scirpaceus,3599
58,8,Carpodacus erythrinus,3587
58,8,Calidris minuta,3470
58,8,Aegithalos caudatus,3371
58,8,Poecile palustris,3291
58,8,Calidris maritima,3288
58,8,Plectrophenax nivalis,3105
58,8,Corvus frugilegus,2989
58,8,Columba livia,2934
58,8,Calidris alba,2838
58,8,Calcarius lapponicus,2650
58,8,Fulmarus glacialis,2613
58,8,Phylloscopus sibillatrix,2544
58,8,Cinclus cinclus,2534
58,8,Nucifraga caryocatactes,2427
58,8,Grus grus,2402
58,8,Lanius excubitor,2255
58,8,Loxia pytyopsittacus,2243
58,8,Calidris ferruginea,2241
58,8,Caprimulgus europaeus,2168
58,8,Eremophila alpestris,2157
58,8,Rallus aquaticus,2108
58,8,Corvus corone,2036
58,8,Luscinia svecica,1864
58,8,Stercorarius skua,1779
58,8,Sylvia nisoria,1676
58,8,Circus cyaneus,1667
58,8,Turdus torquatus,1634
58,8,Circus aeruginosus,1615
58,8,Gavia immer,1591
58,8,Buteo lagopus,1555
58,8,Branta bernicla,1541
58,8,Tringa erythropus,1514
58,8,Charadrius dubius,1496
58,8,Glaucidium passerinum,1491
58,8,Stercorarius parasiticus,1478
58,8,Anas acuta,1470
58,8,Podiceps cristatus,1396
58,8,Pernis apivorus,1345
58,8,Sterna paradisaea,1338
58,8,Tachybaptus ruficollis,1280
58,8,Asio flammeus,1256
58,8,Acrocephalus schoenobaenus,1250
58,8,Gallinula chloropus,1244
58,8,Fulica atra,1235
58,8,Calidris temminckii,1194
58,8,Lymnocryptes minimus,1155
58,8,Saxicola rubicola,1098
58,8,Dendrocopos leucotos,1094
58,8,Anser albifrons,1071
58,8,Falco subbuteo,1059
58,8,Lyrurus tetrix,1020
58,8,Thalasseus sandvicensis,1020
58,8,Asio otus,1014
58,8,Anser fabalis,1011
58,8,Lullula arborea,970
58,8,Spatula clypeata,958
58,8,Picus canus,940
58,8,Fratercula arctica,862
58,8,Anthus cervinus,804
58,8,Mergellus albellus,764
58,8,Tetrao urogallus,755
58,8,Aegolius funereus,749
58,8,Phoenicurus ochruros,709
58,8,Mareca strepera,666
58,8,Puffinus puffinus,630
58,8,Larus hyperboreus,562
58,8,Limosa limosa,557
58,8,Loxia leucoptera,543
58,8,Charadrius morinellus,535
58,8,Pinicola enucleator,520
58,8,Alcedo atthis,486
58,8,Hydrocoloeus minutus,482
58,8,Picoides tridactylus,471
58,8,Surnia ulula,439
58,8,Aix galericulata,433
58,8,Aythya ferina,430
58,8,Aquila chrysaetos,421
58,8,Stercorarius pomarinus,406
58,8,Coturnix coturnix,400
58,8,Oriolus oriolus,383
58,8,Gavia adamsii,380
58,8,Anthus richardi,362
58,8,Larus glaucoides,352
58,8,Spatula querquedula,352
58,8,Crex crex,350
58,8,Anser serrirostris,331
58,8,Falco rusticolus,330
58,8,Somateria spectabilis,329
58,8,Puffinus griseus,288
58,8,Streptopelia turtur,281
58,8,Ardea alba,273
58,8,Panurus biarmicus,267
58,8,Anthus spinoletta,265
58,8,Milvus milvus,256
58,8,Acanthis hornemanni,247
58,8,Polysticta stelleri,243
58,8,Phylloscopus inornatus,239
58,8,Egretta garzetta,234
58,8,Calidris falcinellus,234
58,8,Locustella naevia,198
58,8,Locustella fluviatilis,185
58,8,Acrocephalus dumetorum,183
58,8,Upupa epops,171
58,8,Stercorarius longicaudus,146
58,8,Calandrella brachydactyla,146
58,8,Gallinago media,132
58,8,Perdix perdix,130
58,8,Circus macrourus,126
58,8,Tringa semipalmata,126
58,8,Cygnus columbianus,125
58,8,Porzana porzana,123
58,8,Emberiza hortulana,123
58,8,Hydrobates pelagicus,123
58,8,Milvus migrans,117
58,8,Ficedula parva,116
58,8,Anser indicus,112
58,8,Junco hyemalis,112
58,8,Emberiza pusilla,109
58,8,Vanellus cinereus,109
58,8,Regulus ignicapilla,109
58,8,Phalaropus lobatus,108
58,8,Phylloscopus trochiloides,101
58,8,Melanitta perspicillata,95
58,8,Phylloscopus humei,95
58,8,Alopochen aegyptiaca,94
58,8,Calidris melanotos,93
58,8,Ciconia ciconia,91
58,8,Recurvirostra avosetta,77
58,8,Locustella luscinioides,73
58,8,Ichthyaetus melanocephalus,73
58,8,Strix nebulosa,72
58,8,Oenanthe pleschanka,70
58,8,Tetrastes bonasia,69
58,8,Falco vespertinus,67
58,8,Acrocephalus arundinaceus,65
58,8,Phylloscopus proregulus,64
58,8,Motacilla citreola,63
58,8,Anas carolinensis,62
58,8,Phalaropus fulicarius,62
58,8,Luscinia megarhynchos,61
58,8,Lagopus lagopus,60
58,8,Tetrax tetrax,55
58,8,Emberiza leucocephalos,54
58,8,Nycticorax nycticorax,53
58,8,Serinus serinus,48
58,8,Hydroprogne caspia,47
58,8,Merops apiaster,41
58,8,Turdus atrogularis,41
58,8,Pastor roseus,41
58,8,Chlidonias niger,40
58,8,Anthus campestris,40
58,8,Xema sabini,35
58,8,Oceanodroma leucorhoa,34
58,8,Burhinus oedicnemus,34
58,8,Oenanthe isabellina,34
58,8,Sternula albifrons,34
58,8,Cairina moschata,32
58,8,Anthus godlewskii,31
58,8,Bubo bubo,31
58,8,Tringa stagnatilis,25
58,8,Uria lomvia,24
58,8,Calonectris diomedea,24
58,8,Anser caerulescens,24
58,8,Calidris subruficollis,24
58,8,Charadrius alexandrinus,21
58,8,Pluvialis dominica,21
58,8,Tyto alba,21
58,8,Tadorna ferruginea,21
58,8,Platalea leucorodia,20
58,8,Phoenicopterus roseus,20
58,8,Cygnus atratus,18
58,8,Aythya collaris,17
58,8,Cecropis daurica,17
58,8,Motacilla tschutschensis,15
58,8,Aix sponsa,15
58,8,Puffinus mauretanicus,15
58,8,Botaurus stellaris,14
58,8,Emberiza calandra,14
58,8,Curruca cantillans,14
58,8,Lagopus muta,13
58,8,Calidris fuscicollis,12
58,8,Oenanthe deserti,12
58,8,Tringa flavipes,11
58,8,Anser erythropus,11
58,8,Tarsiger cyanurus,10
58,8,Numenius hudsonicus,10
58,8,Saxicola maurus,10
58,8,Tachymarptis melba,9
58,8,Circus pygargus,9
58,8,Thalassarche melanophris,9
58,8,Emberiza rustica,9
58,8,Larus cachinnans,8
58,8,Puffinus gravis,8
58,8,Bucephala albeola,7
58,8,Apus pallidus,7
58,8,Glareola nordmanni,6
58,8,Plegadis falcinellus,6
58,8,Ciconia nigra,6
58,8,Anthus hodgsoni,6
58,8,Lanius isabellinus,6
58,8,Sylvia nana,6
58,8,Phylloscopus fuscatus,6
58,8,Netta rufina,6
58,8,Pluvialis fulva,5
58,8,Podiceps nigricollis,5
58,8,Phylloscopus borealis,5
58,8,Branta ruficollis,5
58,8,Leiothlypis peregrina,5
58,10,Somateria mollissima,1826
58,10,Phalacrocorax carbo,1820
58,10,Bucephala clangula,1556
58,10,Turdus merula,1304
58,10,Troglodytes troglodytes,1260
58,10,Larus argentatus,1196
58,10,Anas platyrhynchos,1153
58,10,Parus major,1152
58,10,Cyanistes caeruleus,1100
58,10,Larus marinus,1092
58,10,Corvus cornix,1092
58,10,Cygnus cygnus,1053
58,10,Corvus corax,1046
58,10,Erithacus rubecula,1032
58,10,Anser anser,1030
58,10,Emberiza citrinella,917
58,10,Motacilla alba,860
58,10,Fringilla coelebs,850
58,10,Chloris chloris,833
58,10,Anthus petrosus,829
58,10,Regulus regulus,823
58,10,Phalacrocorax aristotelis,792
58,10,Cepphus grylle,769
58,10,Spinus spinus,769
58,10,Mergus serrator,761
58,10,Grus grus,728
58,10,Anthus pratensis,727
58,10,Branta canadensis,718
58,10,Phylloscopus collybita,714
58,10,Sitta europaea,700
58,10,Columba palumbus,700
58,10,Buteo buteo,698
58,10,Ardea cinerea,691
58,10,Dendrocopos major,680
58,10,Haematopus ostralegus,674
58,10,Mergus merganser,674
58,10,Cygnus olor,673
58,10,Pyrrhula pyrrhula,672
58,10,Garrulus glandarius,643
58,10,Phylloscopus trochilus,633
58,10,Melanitta nigra,618
58,10,Larus canus,610
58,10,Aegithalos caudatus,600
58,10,Turdus philomelos,584
58,10,Dryocopus martius,570
58,10,Sturnus vulgaris,557
58,10,Tadorna tadorna,552
58,10,Haliaeetus albicilla,551
58,10,Hirundo rustica,543
58,10,Clangula hyemalis,532
58,10,Sylvia atricapilla,529
58,10,Alauda arvensis,518
58,10,Accipiter nisus,509
58,10,Poecile palustris,507
58,10,Oenanthe oenanthe,505
58,10,Periparus ater,495
58,10,Pica pica,487
58,10,Turdus pilaris,483
58,10,Acanthis flammea,475
58,10,Linaria cannabina,461
58,10,Actitis hypoleucos,460
58,10,Motacilla cinerea,448
58,10,Larus fuscus,446
58,10,Picus viridis,436
58,10,Lophophanes cristatus,434
58,10,Cinclus cinclus,428
58,10,Prunella modularis,428
58,10,Poecile montanus,420
58,10,Turdus viscivorus,410
58,10,Emberiza schoeniclus,409
58,10,Passer montanus,407
58,10,Certhia familiaris,380
58,10,Turdus iliacus,375
58,10,Sylvia curruca,352
58,10,Sylvia borin,348
58,10,Fringilla montifringilla,335
58,10,Gavia arctica,328
58,10,Sterna hirundo,325
58,10,Chroicocephalus ridibundus,317
58,10,Lanius excubitor,299
58,10,Sylvia communis,292
58,10,Charadrius hiaticula,287
58,10,Pandion haliaetus,286
58,10,Loxia curvirostra,286
58,10,Ficedula hypoleuca,284
58,10,Vanellus vanellus,283
58,10,Coloeus monedula,282
58,10,Gallinago gallinago,279
58,10,Branta leucopsis,271
58,10,Carduelis carduelis,269
58,10,Phoenicurus phoenicurus,265
58,10,Uria aalge,264
58,10,Morus bassanus,263
58,10,Anthus trivialis,262
58,10,Tetrao urogallus,257
58,10,Apus apus,252
58,10,Anas crecca,244
58,10,Strix aluco,243
58,10,Scolopax rusticola,241
58,10,Dryobates minor,240
58,10,Falco peregrinus,234
58,10,Tringa totanus,233
58,10,Muscicapa striata,221
58,10,Delichon urbicum,220
58,10,Lanius collurio,215
58,10,Aythya fuligula,212
58,10,Calidris maritima,208
58,10,Jynx torquilla,204
58,10,Aquila chrysaetos,197
58,10,Hippolais icterina,193
58,10,Acrocephalus scirpaceus,191
58,10,Alca torda,190
58,10,Linaria flavirostris,188
58,10,Lyrurus tetrix,184
58,10,Accipiter gentilis,182
58,10,Tringa ochropus,181
58,10,Cuculus canorus,177
58,10,Falco tinnunculus,173
58,10,Tringa nebularia,171
58,10,Gavia stellata,170
58,10,Passer domesticus,167
58,10,Melanitta fusca,164
58,10,Phasianus colchicus,160
58,10,Glaucidium passerinum,158
58,10,Luscinia luscinia,156
58,10,Bombycilla garrulus,155
58,10,Caprimulgus europaeus,155
58,10,Numenius phaeopus,144
58,10,Numenius arquata,142
58,10,Rissa tridactyla,139
58,10,Calidris alpina,137
58,10,Tachybaptus ruficollis,136
58,10,Stercorarius parasiticus,130
58,10,Saxicola rubetra,125
58,10,Pernis apivorus,124
58,10,Anser brachyrhynchus,116
58,10,Tetrastes bonasia,112
58,10,Columba livia,112
58,10,Fulmarus glacialis,109
58,10,Turdus torquatus,107
58,10,Motacilla flava,104
58,10,Alcedo atthis,102
58,10,Sylvia nana,100
58,10,Pluvialis apricaria,97
58,10,Sterna paradisaea,97
58,10,Alle alle,93
58,10,Arenaria interpres,90
58,10,Rallus aquaticus,89
58,10,Falco columbarius,85
58,10,Circus aeruginosus,78
58,10,Lullula arborea,78
58,10,Coccothraustes coccothraustes,70
58,10,Phylloscopus sibillatrix,70
