id,lokalitet,hovedlokalitet,kommune,fylke,lat,lon,count,observers,radius,geometry,public,mine,super
2186658,Skaltjärnen,Långå,Härjedalen,,62.424190,13.235095,0,0,617,,1,0,0
2186659,Ortvallen,"Orten, Hede",Härjedalen,,62.414079,13.062690,0,0,154,,1,0,0
2186660,"Orten, Hede",,Härjedalen,,62.408891,13.077494,0,0,1187,,1,0,1
2186661,"Glumen, Hede",,Härjedalen,,62.410580,13.031078,0,0,570,,1,0,1
2186668,"Månsberget, rikkärr",,Dorotea,,64.401488,16.065587,0,0,320,,1,0,1
2186692,Falkfångarfjället/Håltohke,Oviksfjällen,Berg,,63.041732,13.776141,0,0,483,,1,0,0
2186709,Björken,Ljungdalen,Berg,,62.863407,12.723010,0,0,727,,1,0,0
2186716,St. Hamnskär,Jungfruskär,Värmdö,,59.163101,18.725508,0,0,46,,1,0,0
2186717,Svanåsen,"Fulsvallen, Lillhärdal",Härjedalen,,61.771174,13.877839,0,0,205,,1,0,0
2186728,Äjnenjabpe,Blåhammarfjället,Åre,,63.144335,12.135350,0,0,1500,,1,0,0
2186729,Standardrutt 17E7C Fättjan,,Berg,,62.534150,14.095447,0,0,470,,1,0,1
2186748,"Översjökölen, Lillhärdal",,Härjedalen,,61.764740,13.469573,0,0,1341,,1,0,1
2186782,Uftberget,"Hocksjön, Sveg",Härjedalen,,62.027890,14.018291,0,0,1578,,1,0,0
2186791,Svartmorhöjden,Flatruet,Berg,,62.709494,12.826685,0,0,1004,,1,0,0
2186794,"Storåkern, Äpplarö",Gälnan,Österåker,,59.489266,18.736503,0,0,178,,1,0,0
2186800,Nordöstra Fjärden,Bornsjön,Salem,,59.239977,17.769063,0,0,225,,1,0,0
2186801,"Lövholmen, Hotingsjön",,Strömsund,,64.097961,16.212677,0,0,270,,1,0,1
2186820,oakhill,Södra Djurgården,Stockholm,,59.323172,18.111545,0,0,45,,1,0,0
2186821,"SAAB-rondellen, G:a E20",Larslunda,Strängnäs,,59.358045,17.026587,0,0,200,,1,0,0
2186822,Strängnäs centrum,Strängnäs,Strängnäs,,59.376817,17.025859,0,0,123,,1,0,0
2186838,"Sillerforsen, Borgsjö",,Ånge,,62.500028,15.532231,0,0,100,,1,0,1
2186839,"Sillret, Borgsjö",,Ånge,,62.498435,15.543298,0,0,260,,1,0,1
2186843,"Mårtens holme, Lännerstasundet",,Nacka,,59.298762,18.238944,0,0,225,,1,0,1
2186865,Hanskroka,,Värmdö,,59.266725,18.523755,0,0,2287,,1,0,1
2186868,Skenora,,Värmdö,,59.254231,18.566865,0,0,619,,1,0,1
2186869,Skälsmara,,Värmdö,,59.252279,18.540221,0,0,1083,,1,0,1
2186879,Hagamarken,"Solberg, Hammerdal",Strömsund,,63.498687,15.389991,0,0,500,,1,0,0
2186880,Kroksö-Björkö,,Värmdö,,59.291703,18.938975,0,0,225,,1,0,1
2186882,Norra delen,Langskog,Gotland,,57.579661,18.685479,0,0,845,,1,0,0
2186892,Skogsbergsvägen,"Eriksberg, Uppsala",Uppsala,,59.841108,17.612387,0,0,350,,1,0,0
2186913,Höstsätern,Idre,Älvdalen,,61.902509,12.606624,0,0,950,,1,0,0
2186914,Båthusströmmens kraftstation,Idre,Älvdalen,,61.894017,12.577627,0,0,950,,1,0,0
2186924,St. Fäskäret,Jungfruskär,Värmdö,,59.146529,18.715357,0,0,113,,1,0,0
2186940,Älgenv 7,Ljungdalen,Berg,,62.873194,12.747750,0,0,570,,1,0,0
2186979,Falktjärnarna,Mittåkläppen,Härjedalen,,62.693117,12.458896,0,0,260,,1,0,0
2186985,Telegrafholmen,,Värmdö,,59.291432,18.916481,0,0,225,,1,0,1
2186988,Kasen,Harö skärgård,Värmdö,,59.339319,18.889738,0,0,122,,1,0,0
2186989,Enbacksängen,Harö skärgård,Värmdö,,59.329546,18.889019,0,0,195,,1,0,0
2186999,Laxkobben,Harö skärgård,Värmdö,,59.349492,18.937798,0,0,232,,1,0,0
2187002,Stenören,Bocköreservatet,Värmdö,,59.369714,18.981905,0,0,270,,1,0,0
2187004,Trutgrundet,Bocköreservatet,Värmdö,,59.362596,18.986513,0,0,200,,1,0,0
2187007,Oxkobb,Bocköreservatet,Värmdö,,59.425931,18.949269,0,0,456,,1,0,0
2187008,Norrviken Lökaön,Bocköreservatet,Värmdö,,59.412920,18.944885,0,0,387,,1,0,0
2187009,Lilla Utterskär,Granholmens skärgård,Värmdö,,59.367110,18.888381,0,0,88,,1,0,0
2187010,Kajutgrunden,Grönskärs skärgård,Värmdö,,59.308177,18.959824,0,0,259,,1,0,0
2187011,Kajutkobben,Grönskärs skärgård,Värmdö,,59.311900,18.965610,0,0,259,,1,0,0
2187012,Lilla Rödkobb,Grönskärs skärgård,Värmdö,,59.313816,18.975455,0,0,276,,1,0,0
2187013,Rönnkobben,Bocköreservatet,Värmdö,,59.427119,19.011082,0,0,384,,1,0,0
2187019,Norra Jutskär,Trosa skärgård,Trosa,,58.814780,17.554248,0,0,100,,1,0,0
2187033,Vildgrytan,Eknö skärgård,Värmdö,,59.296152,18.872832,0,0,311,,1,0,0
2187035,Måsvilorna,Grönskärs skärgård,Värmdö,,59.298822,19.011819,0,0,344,,1,0,0
2187041,Fockstaåsen,Hagby sn,Uppsala,,59.792511,17.383883,0,0,254,,1,0,0
2187042,Kråkvilan,Hagby sn,Uppsala,,59.788620,17.379068,0,0,253,,1,0,0
2187046,Yttre Gjusskäret,Bocköreservatet,Värmdö,,59.379297,19.026991,0,0,206,,1,0,0
2187048,Löknäsviken,Löknäs Värmdö,Värmdö,,59.388753,18.512122,0,0,51,,1,0,0
2187050,"Myra viltvatten, Ununge",Ununge,Norrtälje,,59.981701,18.444452,0,0,295,,1,0,0
2187052,Skiftet,"Bodsjöbyn, Bodsjö",Bräcke,,62.825437,14.933998,0,0,149,,1,0,0
2187053,Buddbo,Området Horsskog - Östervåla,Heby,,60.230670,17.122958,0,0,257,,1,0,0
2187055,Överöstris,,Gotland,,57.192012,18.400893,0,0,130,,1,0,1
2187079,Norra vägbommen,Flatruet,Berg,,62.788050,12.763452,0,0,873,,1,0,0
2187114,Sparin,Härjarö NR,Enköping,,59.443769,17.438662,0,0,1663,,1,0,0
2187132,Storms,Vamlingbo,Gotland,,56.978395,18.239420,0,0,211,,1,0,0
2187147,Tärnsgrundet,Blidö,Norrtälje,,59.630181,18.931285,0,0,123,,1,0,0
2187148,Fridsdal,Blidö,Norrtälje,,59.625443,18.937762,0,0,200,,1,0,0
2187170,Siglajvskvarnen,,Gotland,,57.108097,18.253865,0,0,130,,1,0,1
2187171,Östra Glömstadalen,Glömstadalen,Huddinge,,59.227552,17.947576,0,0,225,,1,0,0
2187175,"Öberget, Borgsjö",,Ånge,,62.519736,16.005409,0,0,260,,1,0,1
2187186,"Mosjön, Haverö",,Ånge,,62.425529,15.058702,0,0,500,,1,0,1
2187188,"Messuberget, Haverö",,Ånge,,62.432352,15.094095,0,0,750,,1,0,1
2187189,"Porsmyran, Haverö",,Ånge,,62.458145,15.018161,0,0,260,,1,0,1
2187215,"Näxåsen, Ström",,Strömsund,,64.126310,15.340386,0,0,470,,1,0,1
2187231,Gravtorp,,Trosa,,58.975429,17.510357,0,0,200,,1,0,1
2187233,Viltvattnet,Erstavik,Nacka,,59.266523,18.243661,0,0,138,,1,0,0
2187238,Herrängs badplats,Häverö,Norrtälje,,60.138074,18.655403,0,0,310,,1,0,0
2187240,"Stor-Rörtjärnen, Mörsil",,Åre,,63.160125,13.608255,0,0,470,,1,0,1
2187241,Mellanfjärden,,Nyköping,,58.739693,17.068583,0,0,750,,1,0,1
2187248,Djäkneholmarna,Strängnäs,Strängnäs,,59.371206,17.040080,0,0,188,,1,0,0
2187252,Ebbholmen,Svegsjön,Härjedalen,,62.051476,14.262228,0,0,219,,1,0,0
2187259,"Mångan, Lit",,Östersund,,63.472668,14.733988,0,0,470,,1,0,1
2187292,Henåns canjon,"Henån, Storsjö",Berg,,62.746211,13.201031,0,0,55,,1,0,0
2187368,"Högen, Älvros",,Härjedalen,,62.041602,14.625884,0,0,570,,1,0,1
2187443,"Brattmyrarna, Hammerdal",,Strömsund,,63.605061,15.125437,0,0,470,,1,0,1
2187454,Solgropen,Lofsdalen,Härjedalen,,62.143557,13.274477,0,0,787,,1,0,0
2187457,Gropen,Björnö,Värmdö,,59.235911,18.545396,0,0,223,,1,0,0
2187468,Slätmossen,Söderhall,Vallentuna,,59.646477,18.357217,0,0,225,,1,0,0
2187470,Estlöt,Sätterstamaden,Nyköping,,58.890842,17.261083,0,0,92,,1,0,0
2187484,Lillrånddalen,"Rånddalen, Hede",Härjedalen,,62.265323,13.296036,0,0,196,,1,0,0
2187504,Nybro,Tämnaren,Heby,,60.104807,17.269150,0,0,308,,1,0,0
2187533,"Kvarnsjön, Hoting",Hoting,Strömsund,,64.146280,16.224068,0,0,2,,1,0,0
2187542,"Solberg, Hammerdal",,Strömsund,,63.507035,15.375322,0,0,1000,,1,0,1
2187543,"Björnhammarflon, Offerdal",,Krokom,,63.589038,13.722107,0,0,470,,1,0,1
2187547,Väster-Skäggaviken,Skägga,Värmdö,,59.413011,18.432657,0,0,257,,1,0,0
2187548,Väster-Skägga gård,Skägga,Värmdö,,59.414104,18.440850,0,0,214,,1,0,0
2187549,"Åbbåsen, Oviken",,Berg,,63.026742,14.360432,0,0,470,,1,0,1
2187550,Kullgärdet,Vreta,Värmdö,,59.409317,18.450875,0,0,421,,1,0,0
2187561,Ellstakilen,Knutby,Uppsala,,59.889048,18.300209,0,0,350,,1,0,0
2187567,Långholmsbron,Södermalm,Stockholm,,59.319143,18.028173,0,0,35,,1,0,0
2187568,Morvallen,"Nysätern, Hede",Berg,,62.611833,13.366383,0,0,49,,1,0,0
2187583,Langs Hage,,Gotland,,57.599907,18.297775,0,0,300,,1,0,1
2187679,"Mörby, Lunda s:n, Sigtuna k:n",,Sigtuna,,59.671145,18.043803,0,0,225,,1,0,1
2187680,"Norrby, Lunda s:n, Sigtuna k:n",,Sigtuna,,59.678098,18.041602,0,0,225,,1,0,1
2187696,Östra Skägga gård,Skägga,Värmdö,,59.415196,18.453273,0,0,207,,1,0,0
2187697,Österskäggaviken,Skägga,Värmdö,,59.416773,18.446518,0,0,206,,1,0,0
2187700,Endolloken,"Fjällvattnet, Tännäs",Härjedalen,,62.341780,12.603974,0,0,312,,1,0,0
2187704,"Endolloken, ö om","Fjällvattnet, Tännäs",Härjedalen,,62.338077,12.618671,0,0,465,,1,0,0
2187705,Gammelvallarna,"Risåsen, Tännäs",Härjedalen,,62.381668,12.748280,0,0,116,,1,0,0
2187722,"Källsvik, Nykvarn",,Nykvarn,,59.142032,17.325717,0,0,225,,1,0,1
2187754,Viltvattnet,Lilla Homa,Gotland,,57.546617,18.222397,0,0,52,,1,0,0
2187779,Åsskogen,Ludgo k:a,Nyköping,,58.921624,17.146054,0,0,150,,1,0,0
2187786,Lövtorpet,Frösön,Östersund,,63.215147,14.525417,0,0,750,,1,0,0
2187787,"Togårdsviken, Ammerån, Hammerdal",,Strömsund,,63.431273,15.478898,0,0,470,,1,0,1
2187805,St. Bredskär,Långviksskär,Värmdö,,59.160301,18.808881,0,0,184,,1,0,0
2187806,Ålandsgrundet,Biskopsön,Värmdö,,59.095487,18.700382,0,0,208,,1,0,0
2187818,"Ekhagen, Mörby, Lunda s:n, Sigtuna k:n",,Sigtuna,,59.675717,18.033814,0,0,225,,1,0,1
2187822,Gundbo,Tämnaren,Heby,,60.186435,17.282876,0,0,400,,1,0,0
2187837,Furuskär+St. Ören,Nämdö,Värmdö,,59.214193,18.793286,0,0,133,,1,0,0
2187842,Kalvh.+Böteskobben+Björksk.,Nämdö,Värmdö,,59.202775,18.778104,0,0,218,,1,0,0
2187860,"Åkerön, Hotingsjön",,Strömsund,,64.093797,16.225739,0,0,270,,1,0,1
2187865,Fälpfjället/Fielpe,Hotagens naturreservat,Krokom,,64.179205,14.709706,0,0,2000,,1,0,0
2187879,"Klingermyrtjärnen, Hällesjö",,Bräcke,,62.848111,16.342367,0,0,470,,1,0,1
2187889,Backstanskobben,Villinge,Värmdö,,59.070637,18.621528,0,0,154,,1,0,0
2187890,Björkskärskobbarna,Villinge,Värmdö,,59.067456,18.614817,0,0,336,,1,0,0
2187899,Burs returdammar,,Gotland,,57.258323,18.515131,0,0,130,,1,0,1
2187912,Kauparveröset,,Gotland,,57.802960,18.818537,0,0,130,,1,0,1
2187945,Hägvide,,Gotland,,57.251525,18.563191,0,0,130,,1,0,1
2187972,Djupvik,Tosterön,Strängnäs,,59.412266,17.046323,0,0,655,,1,0,0
2188023,Lilla Brunskär,Långö Naturreservat,Nyköping,,58.734518,17.537414,0,0,382,,1,0,0
2188024,Horsviksholmen,Ringsön,Nyköping,,58.719092,17.446720,0,0,170,,1,0,0
2188026,Sandrevlarna Ringsö,Ringsön,Nyköping,,58.718481,17.452730,0,0,170,,1,0,0
2188066,Tippen biodammarna,Sveg,Härjedalen,,62.032824,14.397892,0,0,271,,1,0,0
2188085,Norra Hagedeviken,Harö skärgård,Värmdö,,59.348535,18.891274,0,0,282,,1,0,0
2188086,Sältingsholmen,Harö skärgård,Värmdö,,59.355765,18.897032,0,0,236,,1,0,0
2188087,Harömar,Harö skärgård,Värmdö,,59.340432,18.914801,0,0,100,,1,0,0
2188088,Stångskär,Harö skärgård,Värmdö,,59.337193,18.922419,0,0,311,,1,0,0
2188089,Lökholmen,Harö skärgård,Värmdö,,59.343794,18.920568,0,0,147,,1,0,0
2188091,Alskären,Harö skärgård,Värmdö,,59.343565,18.937600,0,0,209,,1,0,0
2188092,Vargholmen,Harö skärgård,Värmdö,,59.346488,18.920631,0,0,147,,1,0,0
2188093,Marshålet,Harö skärgård,Värmdö,,59.326751,18.870316,0,0,134,,1,0,0
2188094,Östra Gastholmen,Harö skärgård,Värmdö,,59.326568,18.828284,0,0,159,,1,0,0
2188095,Hasselöfladen,Harö skärgård,Värmdö,,59.319959,18.853536,0,0,122,,1,0,0
2188096,Eriksvik,Harö skärgård,Värmdö,,59.313000,18.828491,0,0,87,,1,0,0
2188097,Källdalsviken,Harö skärgård,Värmdö,,59.333776,18.896260,0,0,105,,1,0,0
2188098,Horsholmen,Harö skärgård,Värmdö,,59.360879,18.904883,0,0,351,,1,0,0
2188115,Skarpö,,Värmdö,,59.344724,18.737222,0,0,2071,,1,0,1
2188117,Näset,Björnö,Värmdö,,59.232612,18.544255,0,0,83,,1,0,0
2188129,Mörtsjön,Tyresta (Tyresö),Tyresö,,59.188426,18.298655,0,0,1951,,1,0,0
2188147,Skinnarbo,Jumkil sn,Uppsala,,59.944924,17.401140,0,0,229,,1,0,0
2188148,"Ängeby, Lunda s:n, Sigtuna k:n",,Sigtuna,,59.653789,18.045313,0,0,225,,1,0,1
2188157,Dammen,Davide,Gotland,,57.402766,18.848793,0,0,100,,1,0,0
2188162,Sandåsvallen,Tänndalen,Härjedalen,,62.537589,12.363783,0,0,382,,1,0,0
2188175,Hillestalund,,Trosa,,58.934364,17.421666,0,0,200,,1,0,1
2188184,Säbyfälten,"Säby, Aspö",Strängnäs,,59.493612,17.016122,0,0,42,,1,0,0
2188192,"Östansjö, Håsjö",,Bräcke,,63.013134,16.335127,0,0,470,,1,0,1
2188229,Stora Fjärdsvall,Tullgarnområdet,Trosa,,58.945400,17.573688,0,0,147,,1,0,0
2188230,Apelåker,Åda gård,Trosa,,58.924564,17.560815,0,0,300,,1,0,0
2188235,Saralund,Svedäng,Strängnäs,,59.441248,17.009312,0,0,200,,1,0,0
2188239,"Saxvallklumpen/Vajkese, Åre",,Åre,,63.596349,12.437031,0,0,2000,,1,0,1
2188243,"Badudden, Djupvik",Tosterön,Strängnäs,,59.413939,17.049557,0,0,200,,1,0,0
2188257,Åsmansgrunden (södra),Åsmansskären,Värmdö,,59.183567,18.624340,0,0,115,,1,0,0
2188258,"St. Högholmen, Uvö",Nämdö,Värmdö,,59.190290,18.653777,0,0,509,,1,0,0
2188259,Vindkraftverket,Stora Sojdeby,Gotland,,57.644548,18.580044,0,0,308,,1,0,0
2188269,Grytan,Långholmen,Stockholm,,59.322053,18.031353,0,0,108,,1,0,0
2188318,Knallarna,Åsmansskären,Värmdö,,59.194380,18.631005,0,0,565,,1,0,0
2188319,Åsmansskärskobbarna (södra),Åsmansskären,Värmdö,,59.180474,18.617782,0,0,241,,1,0,0
2188320,"Märraskalfjället, Åre",,Åre,,63.600631,12.186887,0,0,1500,,1,0,1
2188339,Stapelvät,,Gotland,,57.968556,19.155019,0,0,130,,1,0,1
2188364,"Bjurtjärn,Hoting",,Strömsund,,64.035521,15.997315,0,0,270,,1,0,1
2188370,Småbåtshamnen,Enköping,Enköping,,59.628623,17.073614,0,0,117,,1,0,0
2188418,"Gussvattnet by/Guejsie, Frostviken",,Strömsund,,64.463081,14.232314,0,0,470,,1,0,1
2188438,"Diket, Fatburen",Mariefred,Strängnäs,,59.266449,17.248660,0,0,142,,1,0,0
2188449,Fröbergafälten,"Stora Lundby, Överselö",Strängnäs,,59.394877,17.177711,0,0,149,,1,0,0
2188465,Sekterskobben,Villinge,Värmdö,,59.074095,18.606984,0,0,163,,1,0,0
2188466,Skogskobben,Villinge,Värmdö,,59.086604,18.634877,0,0,306,,1,0,0
2188472,Svalsättersjön,Järna,Södertälje,,59.105119,17.554841,0,0,178,,1,0,0
2188488,"Stångbergarutan 11 I 2 i, Vallentuna k:n",,Vallentuna,,59.609114,18.329575,0,0,225,,1,0,1
2188490,Myran,Enköping,Enköping,,59.652437,17.089595,0,0,447,,1,0,0
2188513,Kalkskärsgrunden,Söderö,Värmdö,,59.120955,18.808925,0,0,251,,1,0,0
2188535,Gamla Älvrosvägen,"Långtjärn, Älvros",Härjedalen,,62.042579,14.534103,0,0,831,,1,0,0
2188537,Skakobben,Vindbåden,Haninge,,58.984049,18.629765,0,0,407,,1,0,0
2188538,"Perskobb, Fjärdlångs NR",Vindbåden,Haninge,,58.978892,18.619084,0,0,407,,1,0,0
2188539,Tillögorna,Vindbåden,Haninge,,59.002309,18.595405,0,0,700,,1,0,0
2188541,"Klovskär, Fjärdlångs NR",Vindbåden,Haninge,,58.994730,18.571815,0,0,824,,1,0,0
2188547,Vinbärskobbarna,Långviksskär,Värmdö,,59.159836,18.817235,0,0,52,,1,0,0
2188548,Lillmölingan vid Rönnåsvägen,,Härjedalen,,61.707195,13.872755,0,0,207,,1,0,0
2188549,Löran vid Rottenhållavägen,"Lörberget, Lillhärdal",Härjedalen,,61.722800,13.815397,0,0,51,,1,0,0
2188558,Svedäng gård,,Heby,,60.154986,17.141904,0,0,350,,1,0,1
2188564,Bjursjön,Vargmossarnas NR,Gnesta,,58.963945,17.274064,0,0,315,,1,0,0
2188615,"Gorsingeholmskullarna, Infiltrationsdammarna, Gorsingeholms naturreservat",Gorsingeholm,Strängnäs,,59.345379,17.056196,0,0,148,,1,0,0
2188617,Sjöhagens brygga/Rosenhill marina,,Nyköping,,58.738313,17.025707,0,0,75,,1,0,1
2188624,Mellanstugan,Tystberga,Nyköping,,58.834451,17.229274,0,0,250,,1,0,0
2188631,Genetiska trädgården,Bäcklösa,Uppsala,,59.816240,17.644736,0,0,174,,1,0,0
2188646,Pål-Mats bodarna,Älvros,Härjedalen,,62.027978,14.607307,0,0,533,,1,0,0
2188665,Backbo,Björklinge,Uppsala,,60.063571,17.546047,0,0,672,,1,0,0
2188673,Tunåsen,Gamla Uppsala,Uppsala,,59.893509,17.620948,0,0,241,,1,0,0
2188679,Tomröven,Vålådalens naturreservat,Åre,,63.124837,13.150662,0,0,400,,1,0,0
2188680,Issjödalen,Vålådalens naturreservat,Åre,,63.094735,13.123389,0,0,1500,,1,0,0
2188690,Löt,,Nyköping,,58.756541,17.271773,0,0,100,,1,0,1
2188705,Fallmoren,Vemdalsskalet,Berg,,62.508094,14.021228,0,0,133,,1,0,0
2188707,Hundsjöskorven,"Hundsjön, Sveg",Härjedalen,,61.900021,14.490562,0,0,33,,1,0,0
2188708,"Fallmoren, Klövsjö",,Berg,,62.505237,14.036347,0,0,470,,1,0,1
2188709,"Semlan (E14), Mörsil",,Åre,,63.312137,13.744350,0,0,200,,1,0,1
2188712,Långkobben Söderö,Söderö,Värmdö,,59.141585,18.802511,0,0,145,,1,0,0
2188713,Gjushargrundet,Söderö,Värmdö,,59.134968,18.820469,0,0,92,,1,0,0
2188735,Valhallavägen östra,Östermalm,Stockholm,,59.338953,18.097675,0,0,81,,1,0,0
2188770,Stora Morholmen,Långö Naturreservat,Nyköping,,58.753475,17.502937,0,0,439,,1,0,0
2188771,Ängsholmen,Långö Naturreservat,Nyköping,,58.746797,17.505380,0,0,290,,1,0,0
2188772,Björkskärshällen,Långö Naturreservat,Nyköping,,58.741077,17.516843,0,0,245,,1,0,0
2188782,Asplund,Vänge-Östfora,Uppsala,,59.958274,17.358101,0,0,330,,1,0,0
2188795,Våge 1:5,,Åre,,63.212164,14.023501,0,0,150,,1,0,1
2188802,Centrala staden,Sigtunafjärden,Sigtuna,,59.614195,17.722108,0,0,225,,1,0,0
2188835,Idgranskobben,Nämdö,Värmdö,,59.204104,18.790654,0,0,255,,1,0,0
2188845,"Bäckmyran, Storselet",,Dorotea,,64.591102,15.542912,0,0,2220,,1,0,0
2188879,"Hall-Håxåsen, Hammerdal",,Strömsund,,63.766652,15.332742,0,0,470,,1,0,1
2188903,Gröndalskogen,Södra Djurgården,Stockholm,,59.327278,18.138180,0,0,105,,1,0,0
2188912,Badholmen,Svedäng,Strängnäs,,59.432140,17.033136,0,0,200,,1,0,0
2188948,Årstadal,,Stockholm,,59.305788,18.026601,0,0,2127,,1,0,1
2188959,Centrala staden,Sigtuna,Sigtuna,,59.616158,17.723105,0,0,225,,1,0,0
2189008,St. Alsundskobben,Bullerön,Värmdö,,59.194812,18.858135,0,0,228,,1,0,0
2189014,Tornskogen,Strandstuviken,Nyköping,,58.715323,17.083585,0,0,250,,1,0,0
2189033,Stabron,"Sta, Åre",Åre,,63.400218,12.834904,0,0,400,,1,0,0
2189036,Självfräten,Rommarö,Trosa,,58.830899,17.494430,0,0,50,,1,0,0
2189056,Baggebol,,Nyköping,,58.932167,17.262242,0,0,100,,1,0,1
2189059,Svedudden,Vindö,Värmdö,,59.356315,18.725202,0,0,1530,,1,0,0
2189060,Askarvik,,Värmdö,,59.275648,18.380833,0,0,225,,1,0,1
2189061,Torpe-Infjärden,Björnö,Värmdö,,59.225309,18.545602,0,0,176,,1,0,0
2189062,Kanaanbadet,Vällingby,Stockholm,,59.349721,17.855400,0,0,317,,1,0,0
2189063,Vallbo,Återvall,Värmdö,,59.276075,18.475624,0,0,264,,1,0,0
2189076,stordammen,Alhagen,Nynäshamn,,58.927893,17.947746,0,0,225,,1,0,0
2189098,Hoxla,Sorunda,Nynäshamn,,59.011385,17.803037,0,0,271,,1,0,0
2189100,Lidafälten,"Ärja, O Åkers styckebruk",Strängnäs,,59.279379,17.121314,0,0,200,,1,0,0
2189120,Högdalens tunnelbanestation,Södra Stockholm,Stockholm,,59.262597,18.042204,0,0,225,,1,0,0
2189129,Vattenverkets udde,Tingstäde träsk,Gotland,,57.732012,18.614278,0,0,188,,1,0,0
2189130,"Gärdvattnet, Alanäs",,Strömsund,,64.363421,15.158918,0,0,470,,1,0,1
2189157,Hänökanalen,Hänö,Trosa,,58.858417,17.584674,0,0,46,,1,0,0
2189172,"Lillgårdsvägen 42, Tungelsta",,Haninge,,59.095353,18.039159,0,0,250,,1,0,1
2189183,Henriksdal,Görvälns naturreservat,Järfälla,,59.399346,17.775809,0,0,197,,1,0,0
2189199,Kastöudd,Biskopsön,Värmdö,,59.113910,18.755727,0,0,276,,1,0,0
2189200,Stenfladen,Biskopsön,Värmdö,,59.102753,18.744822,0,0,119,,1,0,0
2189201,Långviken Kastö,Biskopsön,Värmdö,,59.105885,18.749277,0,0,77,,1,0,0
2189238,Pommern,Norra Järvafältet,Sollentuna,,59.448715,17.914814,0,0,225,,1,0,0
2189271,"Hotingbergen,Hoting",,Strömsund,,64.128513,16.158096,0,0,270,,1,0,1
2189342,"Monte Carlo, Fisksjölandet, Stugun",,Ragunda,,63.094556,15.558129,0,0,470,,1,0,1
2189343,"Bodtjärnen, Fisksjölandet, Stugun",,Ragunda,,63.096841,15.531772,0,0,470,,1,0,1
2189360,Domvalla biotopskydd,,Gnesta,,59.135254,17.097437,0,0,200,,1,0,1
2189366,"Lillån, Offerdal",,Krokom,,63.683461,13.747925,0,0,470,,1,0,1
2189403,Kullö,,Vaxholm,,59.413340,18.306183,0,0,500,,1,0,1
2189416,"Övsjöbodarna, Håsjö",,Bräcke,,63.011018,15.929582,0,0,470,,1,0,1
2189417,"Långtjärnberget/Fagerbrännan, Stugun",,Ragunda,,63.367527,15.540783,0,0,470,,1,0,1
2189439,"Tuvflon, Stugun",,Ragunda,,63.373035,15.559926,0,0,470,,1,0,1
2189454,Bjärges södra,Bjärges Lye,Gotland,,57.292264,18.499869,0,0,75,,1,0,0
2189480,Augustendal,Trosa,Trosa,,58.913999,17.549442,0,0,147,,1,0,0
2189566,"Östra Göransåsens NR, Borgsjö",,Ånge,,62.465846,15.649021,0,0,400,,1,0,1
2189583,Trollhättan,Villinge,Värmdö,,59.086184,18.645836,0,0,305,,1,0,0
2189584,Julbocksfladen,Biskopsön,Värmdö,,59.094989,18.714647,0,0,134,,1,0,0
2189601,Rosenhird Åkers styckebruk,,Strängnäs,,59.242210,17.094293,0,0,200,,1,0,1
2189684,L. Brännskär,Jungfruskär,Värmdö,,59.134125,18.695603,0,0,120,,1,0,0
2189703,"Våtmark, Långängen",Björksättra,Huddinge,,59.189885,18.025199,0,0,30,,1,0,0
2189766,"Grisslehamn, Fiskehamn, Väddö",,Norrtälje,,60.099944,18.812007,0,0,350,,1,0,1
2189829,Älgen 7,Ljungdalen,Berg,,62.873017,12.747768,0,0,570,,1,0,0
2189837,Observationskullen,Gorsingeholm,Strängnäs,,59.341619,17.064316,0,0,201,,1,0,0
2189878,Kavelbroängen,,Heby,,59.916487,17.113715,0,0,350,,1,0,1
2189973,"Våtmark, serpentinkurvan N Fållnäs",,Nynäshamn,,58.971479,17.769952,0,0,225,,1,0,1
2189975,Bredflon,Sveg,Härjedalen,,62.019854,14.324949,0,0,475,,1,0,0
2189989,"Ådalskvarnberget, Tjyvskogen",,Strängnäs,,59.234882,17.161819,0,0,200,,1,0,1
2190010,"Björkskär, Kastön",Biskopsön,Värmdö,,59.099561,18.742971,0,0,242,,1,0,0
2190028,"Naturskolan, Hammarskog",Dalbyviken med omnejd,Uppsala,,59.769543,17.566690,0,0,223,,1,0,0
2190031,Badplatsen,Dalbyviken med omnejd,Uppsala,,59.763401,17.576329,0,0,147,,1,0,0
2190046,"Överfors, Ösmo.",,Nynäshamn,,58.996905,17.912182,0,0,225,,1,0,1
2190048,Tvåtjärn,Avaträsk,Dorotea,,64.358648,16.208446,0,0,83,,1,0,0
2190097,Landsvägshagen,Morkarla,Östhammar,,60.143584,18.009030,0,0,653,,1,0,0
2190149,"Knypplanvägen, S Åkrakorset",Skyttorp-Knypplan,Tierp,,60.137162,17.704734,0,0,289,,1,0,0
2190156,Blädjanbron,Lillhärdal,Härjedalen,,61.866683,14.045366,0,0,605,,1,0,0
2190162,stationsvägen 1,Västerhaninge kyrka,Haninge,,59.121292,18.106703,0,0,225,,1,0,0
2190166,Botvide,,Gotland,,57.296278,18.651343,0,0,130,,1,0,1
2190189,Bungenäs hamn,Bungenäs,Gotland,,57.821556,19.079399,0,0,47,,1,0,0
2190199,Stora Bäckskär,Runmarö skärgård,Värmdö,,59.232355,18.804344,0,0,886,,1,0,0
2190200,Stensborg,Giresta sn,Enköping,,59.712072,17.338689,0,0,556,,1,0,0
